Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
33688,12/2/2017,8568025333531140,1,miso crab ramen
33689,12/2/2017,5012303834882270,1,spicy miso ramen
33690,12/2/2017,5012303834882270,1,spicy miso ramen
33691,12/2/2017,6786404000040990,1,miso crab ramen
33692,12/2/2017,6786404000040990,1,miso crab ramen
33693,12/2/2017,7868615793694400,1,vegetarian curry + king trumpet mushroom ramen
33694,12/2/2017,7868615793694400,1,vegetarian curry + king trumpet mushroom ramen
33695,12/2/2017,4041244333566610,1,vegetarian spicy miso
33696,12/2/2017,4041244333566610,1,vegetarian spicy miso
33697,12/2/2017,2025762417096930,1,soft-shell miso crab ramen
33698,12/2/2017,2025762417096930,1,soft-shell miso crab ramen
33699,12/2/2017,1630063196025140,1,truffle butter ramen
33700,12/2/2017,1630063196025140,1,truffle butter ramen
33701,12/2/2017,133588937360371,1,shio ramen
33702,12/2/2017,133588937360371,1,shio ramen
33703,12/2/2017,3691139153663190,1,vegetarian curry + king trumpet mushroom ramen
33704,12/2/2017,3691139153663190,1,vegetarian curry + king trumpet mushroom ramen
33705,12/2/2017,2768112772525790,1,truffle butter ramen
33706,12/2/2017,2768112772525790,1,truffle butter ramen
33707,12/2/2017,8335346022643210,1,tori paitan ramen
33708,12/2/2017,8335346022643210,1,tori paitan ramen
33709,12/2/2017,3287315960304610,2,tori paitan ramen
33710,12/2/2017,3287315960304610,2,tori paitan ramen
33711,12/2/2017,6056087274026470,1,soft-shell miso crab ramen
33712,12/2/2017,6056087274026470,1,soft-shell miso crab ramen
33713,12/2/2017,5243939440459140,1,tori paitan ramen
33714,12/2/2017,5243939440459140,1,tori paitan ramen
33715,12/2/2017,6483760204324100,2,truffle butter ramen
33716,12/2/2017,6483760204324100,2,truffle butter ramen
33717,12/2/2017,3483199601533900,2,nagomi shoyu
33718,12/2/2017,3483199601533900,2,nagomi shoyu
33719,12/2/2017,840777294101841,1,vegetarian curry + king trumpet mushroom ramen
33720,12/2/2017,840777294101841,1,vegetarian curry + king trumpet mushroom ramen
33721,12/2/2017,2492741371686690,4,vegetarian curry + king trumpet mushroom ramen
33722,12/2/2017,2492741371686690,4,vegetarian curry + king trumpet mushroom ramen
33723,12/2/2017,7246970628577110,1,truffle butter ramen
33724,12/2/2017,7246970628577110,1,truffle butter ramen
33725,12/2/2017,8017404559589850,1,miso crab ramen
33726,12/2/2017,8017404559589850,1,miso crab ramen
33727,12/2/2017,3418174712228870,1,burnt garlic tonkotsu ramen
33728,12/2/2017,3418174712228870,1,burnt garlic tonkotsu ramen
33729,12/2/2017,6683588655655750,1,vegetarian curry + king trumpet mushroom ramen
33730,12/2/2017,6683588655655750,1,vegetarian curry + king trumpet mushroom ramen
33731,12/2/2017,7228966601598060,1,tonkotsu ramen
33732,12/2/2017,7228966601598060,1,tonkotsu ramen
33733,12/2/2017,3981743202797080,1,tori paitan ramen
33734,12/2/2017,3981743202797080,1,tori paitan ramen
33735,12/2/2017,7015464278243480,1,tori paitan ramen
33736,12/2/2017,7015464278243480,1,tori paitan ramen
33737,12/2/2017,9835081774374230,3,truffle butter ramen
33738,12/2/2017,9835081774374230,3,truffle butter ramen
33739,12/3/2017,7952413731445080,1,tori paitan ramen
33740,12/3/2017,7952413731445080,1,tori paitan ramen
33741,12/3/2017,7542278999820890,1,soft-shell miso crab ramen
33742,12/3/2017,7542278999820890,1,soft-shell miso crab ramen
33743,12/3/2017,7125267717840430,3,vegetarian spicy miso
33744,12/3/2017,7125267717840430,3,vegetarian spicy miso
33745,12/3/2017,9021865660896880,3,spicy miso ramen
33746,12/3/2017,9021865660896880,3,spicy miso ramen
33747,12/3/2017,2979739501674200,1,shio ramen
33748,12/3/2017,2979739501674200,1,shio ramen
33749,12/3/2017,8924377777295260,1,vegetarian curry + king trumpet mushroom ramen
33750,12/3/2017,8924377777295260,1,vegetarian curry + king trumpet mushroom ramen
33751,12/3/2017,508133379209910,1,vegetarian spicy miso
33752,12/3/2017,508133379209910,1,vegetarian spicy miso
33753,12/3/2017,5023281433741320,1,burnt garlic tonkotsu ramen
33754,12/3/2017,5023281433741320,1,burnt garlic tonkotsu ramen
33755,12/3/2017,7604848622178120,1,truffle butter ramen
33756,12/3/2017,7604848622178120,1,truffle butter ramen
33757,12/3/2017,5711978157506340,1,soft-shell miso crab ramen
33758,12/3/2017,5711978157506340,1,soft-shell miso crab ramen
33759,12/3/2017,7859482787255090,1,nagomi shoyu
33760,12/3/2017,7859482787255090,1,nagomi shoyu
33761,12/3/2017,6956493094572550,1,vegetarian spicy miso
33762,12/3/2017,6956493094572550,1,vegetarian spicy miso
33763,12/3/2017,4538924448529630,2,tori paitan ramen
33764,12/3/2017,4538924448529630,2,tori paitan ramen
33765,12/4/2017,5338785549787200,1,vegetarian curry + king trumpet mushroom ramen
33766,12/4/2017,5338785549787200,1,vegetarian curry + king trumpet mushroom ramen
33767,12/4/2017,1355022742285160,3,shio ramen
33768,12/4/2017,1355022742285160,3,shio ramen
33769,12/4/2017,6430830536635060,1,burnt garlic tonkotsu ramen
33770,12/4/2017,6430830536635060,1,burnt garlic tonkotsu ramen
33771,12/4/2017,1153492837424460,1,tori paitan ramen
33772,12/4/2017,1153492837424460,1,tori paitan ramen
33773,12/4/2017,6003400591171270,1,spicy miso ramen
33774,12/4/2017,6003400591171270,1,spicy miso ramen
33775,12/4/2017,2900666940189040,1,nagomi shoyu
33776,12/4/2017,2900666940189040,1,nagomi shoyu
33777,12/4/2017,1166309984485160,1,vegetarian spicy miso
33778,12/4/2017,1166309984485160,1,vegetarian spicy miso
33779,12/4/2017,2802174965245870,1,miso crab ramen
33780,12/4/2017,2802174965245870,1,miso crab ramen
33781,12/4/2017,5593520219646170,1,shio ramen
33782,12/4/2017,5593520219646170,1,shio ramen
33783,12/4/2017,921607320224554,1,truffle butter ramen
33784,12/4/2017,921607320224554,1,truffle butter ramen
33785,12/4/2017,6188340377329800,1,vegetarian curry + king trumpet mushroom ramen
33786,12/4/2017,6188340377329800,1,vegetarian curry + king trumpet mushroom ramen
33787,12/4/2017,612153943234310,1,shio ramen
33788,12/4/2017,612153943234310,1,shio ramen
33789,12/4/2017,7016904741371150,1,tonkotsu ramen
33790,12/4/2017,7016904741371150,1,tonkotsu ramen
33791,12/4/2017,5843967434825250,1,shio ramen
33792,12/4/2017,5843967434825250,1,shio ramen
33793,12/4/2017,7934009765620980,1,tori paitan ramen
33794,12/4/2017,7934009765620980,1,tori paitan ramen
33795,12/4/2017,5812245752803080,1,tonkotsu ramen
33796,12/4/2017,5812245752803080,1,tonkotsu ramen
33797,12/4/2017,1092339483309260,1,soft-shell miso crab ramen
33798,12/4/2017,1092339483309260,1,soft-shell miso crab ramen
33799,12/4/2017,3678802123431200,1,tonkotsu ramen
33800,12/4/2017,3678802123431200,1,tonkotsu ramen
33801,12/4/2017,7718169256984620,1,tonkotsu ramen
33802,12/4/2017,7718169256984620,1,tonkotsu ramen
33803,12/4/2017,1744487587186470,1,tonkotsu ramen
33804,12/4/2017,1744487587186470,1,tonkotsu ramen
33805,12/4/2017,1001978229060320,4,truffle butter ramen
33806,12/4/2017,1001978229060320,4,truffle butter ramen
33807,12/4/2017,2391993728296940,2,vegetarian curry + king trumpet mushroom ramen
33808,12/4/2017,2391993728296940,2,vegetarian curry + king trumpet mushroom ramen
33809,12/4/2017,3179848038583590,1,truffle butter ramen
33810,12/4/2017,3179848038583590,1,truffle butter ramen
33811,12/4/2017,3329192400372480,1,miso crab ramen
33812,12/4/2017,3329192400372480,1,miso crab ramen
33813,12/4/2017,5708851993487420,3,shio ramen
33814,12/4/2017,5708851993487420,3,shio ramen
33815,12/4/2017,650228498297385,1,tori paitan ramen
33816,12/4/2017,650228498297385,1,tori paitan ramen
33817,12/4/2017,2540146847587480,1,burnt garlic tonkotsu ramen
33818,12/4/2017,2540146847587480,1,burnt garlic tonkotsu ramen
33819,12/4/2017,1980016985558490,2,vegetarian spicy miso
33820,12/4/2017,1980016985558490,2,vegetarian spicy miso
33821,12/4/2017,4992026886101200,1,tori paitan ramen
33822,12/4/2017,4992026886101200,1,tori paitan ramen
33823,12/4/2017,4303646263770910,4,burnt garlic tonkotsu ramen
33824,12/4/2017,4303646263770910,4,burnt garlic tonkotsu ramen
33825,12/4/2017,1703233882231380,1,soft-shell miso crab ramen
33826,12/4/2017,1703233882231380,1,soft-shell miso crab ramen
33827,12/4/2017,3581656963155480,1,vegetarian spicy miso
33828,12/4/2017,3581656963155480,1,vegetarian spicy miso
33829,12/4/2017,3247970927487720,1,tori paitan ramen
33830,12/4/2017,3247970927487720,1,tori paitan ramen
33831,12/4/2017,8208856723846710,2,tonkotsu ramen
33832,12/4/2017,8208856723846710,2,tonkotsu ramen
33833,12/4/2017,9217723144109730,1,tori paitan ramen
33834,12/4/2017,9217723144109730,1,tori paitan ramen
33835,12/4/2017,6296762491088660,1,tori paitan ramen
33836,12/4/2017,6296762491088660,1,tori paitan ramen
33837,12/4/2017,531674598174864,2,vegetarian spicy miso
33838,12/4/2017,531674598174864,2,vegetarian spicy miso
33839,12/4/2017,3756954348388830,1,tonkotsu ramen
33840,12/4/2017,3756954348388830,1,tonkotsu ramen
33841,12/4/2017,2404780433871010,1,burnt garlic tonkotsu ramen
33842,12/4/2017,2404780433871010,1,burnt garlic tonkotsu ramen
33843,12/4/2017,8752674343733120,3,vegetarian curry + king trumpet mushroom ramen
33844,12/4/2017,8752674343733120,3,vegetarian curry + king trumpet mushroom ramen
33845,12/4/2017,6640522748565130,2,vegetarian curry + king trumpet mushroom ramen
33846,12/4/2017,6640522748565130,2,vegetarian curry + king trumpet mushroom ramen
33847,12/4/2017,4036274835185770,1,shio ramen
33848,12/4/2017,4036274835185770,1,shio ramen
33849,12/4/2017,7946540065249260,1,soft-shell miso crab ramen
33850,12/4/2017,7946540065249260,1,soft-shell miso crab ramen
33851,12/4/2017,6173300468974960,1,miso crab ramen
33852,12/4/2017,6173300468974960,1,miso crab ramen
33853,12/4/2017,926894349566010,1,shio ramen
33854,12/4/2017,926894349566010,1,shio ramen
33855,12/4/2017,9630243850862810,1,miso crab ramen
33856,12/4/2017,9630243850862810,1,miso crab ramen
33857,12/4/2017,9328585856475490,3,tonkotsu ramen
33858,12/4/2017,9328585856475490,3,tonkotsu ramen
33859,12/5/2017,3384871914508090,4,shio ramen
33860,12/5/2017,3384871914508090,4,shio ramen
33861,12/5/2017,9534634024927430,2,truffle butter ramen
33862,12/5/2017,9534634024927430,2,truffle butter ramen
33863,12/5/2017,1457184360221670,1,truffle butter ramen
33864,12/5/2017,1457184360221670,1,truffle butter ramen
33865,12/5/2017,7448819706625700,1,burnt garlic tonkotsu ramen
33866,12/5/2017,7448819706625700,1,burnt garlic tonkotsu ramen
33867,12/5/2017,3510190453371630,1,vegetarian curry + king trumpet mushroom ramen
33868,12/5/2017,3510190453371630,1,vegetarian curry + king trumpet mushroom ramen
33869,12/5/2017,1365687175721360,1,truffle butter ramen
33870,12/5/2017,1365687175721360,1,truffle butter ramen
33871,12/5/2017,9997506115148010,1,shio ramen
33872,12/5/2017,9997506115148010,1,shio ramen
33873,12/5/2017,1216741912191970,1,truffle butter ramen
33874,12/5/2017,1216741912191970,1,truffle butter ramen
33875,12/5/2017,3551656251934070,1,soft-shell miso crab ramen
33876,12/5/2017,3551656251934070,1,soft-shell miso crab ramen
33877,12/5/2017,5434481927314800,1,shio ramen
33878,12/5/2017,5434481927314800,1,shio ramen
33879,12/5/2017,682099380591400,1,truffle butter ramen
33880,12/5/2017,682099380591400,1,truffle butter ramen
33881,12/5/2017,3405449168946760,1,spicy miso ramen
33882,12/5/2017,3405449168946760,1,spicy miso ramen
33883,12/5/2017,6246150143559350,1,nagomi shoyu
33884,12/5/2017,6246150143559350,1,nagomi shoyu
33885,12/5/2017,296788590657852,1,miso crab ramen
33886,12/5/2017,296788590657852,1,miso crab ramen
33887,12/5/2017,7805753636213800,1,vegetarian curry + king trumpet mushroom ramen
33888,12/5/2017,7805753636213800,1,vegetarian curry + king trumpet mushroom ramen
33889,12/5/2017,3934045957837510,1,soft-shell miso crab ramen
33890,12/5/2017,3934045957837510,1,soft-shell miso crab ramen
33891,12/5/2017,6335933910688010,1,miso crab ramen
33892,12/5/2017,6335933910688010,1,miso crab ramen
33893,12/5/2017,9604591710302870,1,nagomi shoyu
33894,12/5/2017,9604591710302870,1,nagomi shoyu
33895,12/5/2017,3758533483735430,1,tori paitan ramen
33896,12/5/2017,3758533483735430,1,tori paitan ramen
33897,12/5/2017,1147789511060610,1,soft-shell miso crab ramen
33898,12/5/2017,1147789511060610,1,soft-shell miso crab ramen
33899,12/5/2017,3801444281054210,1,tori paitan ramen
33900,12/5/2017,3801444281054210,1,tori paitan ramen
33901,12/5/2017,4011771204979900,1,tonkotsu ramen
33902,12/5/2017,4011771204979900,1,tonkotsu ramen
33903,12/5/2017,2865115274510160,1,nagomi shoyu
33904,12/5/2017,2865115274510160,1,nagomi shoyu
33905,12/5/2017,5917734067342820,1,shio ramen
33906,12/5/2017,5917734067342820,1,shio ramen
33907,12/5/2017,4187781145654990,1,tori paitan ramen
33908,12/5/2017,4187781145654990,1,tori paitan ramen
33909,12/5/2017,8712700649755720,1,spicy miso ramen
33910,12/5/2017,8712700649755720,1,spicy miso ramen
33911,12/5/2017,7521736491562240,1,tori paitan ramen
33912,12/5/2017,7521736491562240,1,tori paitan ramen
33913,12/5/2017,1181507669637790,1,tonkotsu ramen
33914,12/5/2017,1181507669637790,1,tonkotsu ramen
33915,12/5/2017,1678866227237820,1,truffle butter ramen
33916,12/5/2017,1678866227237820,1,truffle butter ramen
33917,12/5/2017,9939405921357410,2,tori paitan ramen
33918,12/5/2017,9939405921357410,2,tori paitan ramen
33919,12/5/2017,4856046563735800,1,burnt garlic tonkotsu ramen
33920,12/5/2017,4856046563735800,1,burnt garlic tonkotsu ramen
33921,12/5/2017,7662952770250440,1,tonkotsu ramen
33922,12/5/2017,7662952770250440,1,tonkotsu ramen
33923,12/5/2017,9912506888778740,1,shio ramen
33924,12/5/2017,9912506888778740,1,shio ramen
33925,12/5/2017,395412490662444,1,tori paitan ramen
33926,12/5/2017,395412490662444,1,tori paitan ramen
33927,12/5/2017,3404865062042480,1,nagomi shoyu
33928,12/5/2017,3404865062042480,1,nagomi shoyu
33929,12/5/2017,7741409623166910,1,vegetarian curry + king trumpet mushroom ramen
33930,12/5/2017,7741409623166910,1,vegetarian curry + king trumpet mushroom ramen
33931,12/5/2017,5494629996910770,3,miso crab ramen
33932,12/5/2017,5494629996910770,3,miso crab ramen
33933,12/5/2017,2331316654549980,1,vegetarian spicy miso
33934,12/5/2017,2331316654549980,1,vegetarian spicy miso
33935,12/5/2017,8291231330037260,1,soft-shell miso crab ramen
33936,12/5/2017,8291231330037260,1,soft-shell miso crab ramen
33937,12/5/2017,8493271377118180,2,vegetarian curry + king trumpet mushroom ramen
33938,12/5/2017,8493271377118180,2,vegetarian curry + king trumpet mushroom ramen
33939,12/5/2017,8103936787219910,1,vegetarian spicy miso
33940,12/5/2017,8103936787219910,1,vegetarian spicy miso
33941,12/5/2017,5228073880707890,3,vegetarian spicy miso
33942,12/5/2017,5228073880707890,3,vegetarian spicy miso
33943,12/5/2017,2530368634550060,1,spicy miso ramen
33944,12/5/2017,2530368634550060,1,spicy miso ramen
33945,12/5/2017,830666310089215,1,truffle butter ramen
33946,12/5/2017,830666310089215,1,truffle butter ramen
33947,12/5/2017,4058012833990270,1,tori paitan ramen
33948,12/5/2017,4058012833990270,1,tori paitan ramen
33949,12/5/2017,3690388968773290,1,truffle butter ramen
33950,12/5/2017,3690388968773290,1,truffle butter ramen
33951,12/6/2017,7630416616655300,1,tori paitan ramen
33952,12/6/2017,7630416616655300,1,tori paitan ramen
33953,12/6/2017,4965366875958500,1,burnt garlic tonkotsu ramen
33954,12/6/2017,4965366875958500,1,burnt garlic tonkotsu ramen
33955,12/6/2017,6609915333348370,1,tori paitan ramen
33956,12/6/2017,6609915333348370,1,tori paitan ramen
33957,12/6/2017,2802605942419120,1,soft-shell miso crab ramen
33958,12/6/2017,2802605942419120,1,soft-shell miso crab ramen
33959,12/6/2017,2368997065254040,1,tori paitan ramen
33960,12/6/2017,2368997065254040,1,tori paitan ramen
33961,12/6/2017,648343442545471,1,vegetarian curry + king trumpet mushroom ramen
33962,12/6/2017,648343442545471,1,vegetarian curry + king trumpet mushroom ramen
33963,12/6/2017,2669039636593470,1,nagomi shoyu
33964,12/6/2017,2669039636593470,1,nagomi shoyu
33965,12/6/2017,4300656250244320,1,shio ramen
33966,12/6/2017,4300656250244320,1,shio ramen
33967,12/6/2017,2679496232267340,1,nagomi shoyu
33968,12/6/2017,2679496232267340,1,nagomi shoyu
33969,12/6/2017,4718258097740050,2,vegetarian spicy miso
33970,12/6/2017,4718258097740050,2,vegetarian spicy miso
33971,12/6/2017,2113496198456910,1,burnt garlic tonkotsu ramen
33972,12/6/2017,2113496198456910,1,burnt garlic tonkotsu ramen
33973,12/6/2017,8132475691483980,1,miso crab ramen
33974,12/6/2017,8132475691483980,1,miso crab ramen
33975,12/6/2017,4245755517371600,1,soft-shell miso crab ramen
33976,12/6/2017,4245755517371600,1,soft-shell miso crab ramen
33977,12/6/2017,58951400282034,2,vegetarian spicy miso
33978,12/6/2017,58951400282034,2,vegetarian spicy miso
33979,12/6/2017,9312689622578640,1,nagomi shoyu
33980,12/6/2017,9312689622578640,1,nagomi shoyu
33981,12/6/2017,8897408142077320,2,soft-shell miso crab ramen
33982,12/6/2017,8897408142077320,2,soft-shell miso crab ramen
33983,12/6/2017,586832628460409,1,spicy miso ramen
33984,12/6/2017,586832628460409,1,spicy miso ramen
33985,12/6/2017,7991360048555590,1,vegetarian spicy miso
33986,12/6/2017,7991360048555590,1,vegetarian spicy miso
33987,12/6/2017,2424160067128190,1,tonkotsu ramen
33988,12/6/2017,2424160067128190,1,tonkotsu ramen
33989,12/6/2017,6226367425353970,1,burnt garlic tonkotsu ramen
33990,12/6/2017,6226367425353970,1,burnt garlic tonkotsu ramen
33991,12/6/2017,6752245887750720,1,soft-shell miso crab ramen
33992,12/6/2017,6752245887750720,1,soft-shell miso crab ramen
33993,12/6/2017,4912124844159660,4,spicy miso ramen
33994,12/6/2017,4912124844159660,4,spicy miso ramen
33995,12/6/2017,3171919484526370,1,shio ramen
33996,12/6/2017,3171919484526370,1,shio ramen
33997,12/6/2017,6896368702998170,1,miso crab ramen
33998,12/6/2017,6896368702998170,1,miso crab ramen
33999,12/6/2017,4052547866148810,1,soft-shell miso crab ramen
34000,12/6/2017,4052547866148810,1,soft-shell miso crab ramen
34001,12/6/2017,2523710769066850,1,vegetarian curry + king trumpet mushroom ramen
34002,12/6/2017,2523710769066850,1,vegetarian curry + king trumpet mushroom ramen
34003,12/6/2017,5820071315530500,1,tori paitan ramen
34004,12/6/2017,5820071315530500,1,tori paitan ramen
34005,12/6/2017,2407497903735190,1,tori paitan ramen
34006,12/6/2017,2407497903735190,1,tori paitan ramen
34007,12/6/2017,4614077508045070,1,miso crab ramen
34008,12/6/2017,4614077508045070,1,miso crab ramen
34009,12/6/2017,8217013019563280,1,vegetarian curry + king trumpet mushroom ramen
34010,12/6/2017,8217013019563280,1,vegetarian curry + king trumpet mushroom ramen
34011,12/6/2017,5850907560394700,1,shio ramen
34012,12/6/2017,5850907560394700,1,shio ramen
34013,12/6/2017,8275918661270320,1,truffle butter ramen
34014,12/6/2017,8275918661270320,1,truffle butter ramen
34015,12/6/2017,583892725023436,1,vegetarian spicy miso
34016,12/6/2017,583892725023436,1,vegetarian spicy miso
34017,12/6/2017,1805391322380340,1,tori paitan ramen
34018,12/6/2017,1805391322380340,1,tori paitan ramen
34019,12/6/2017,1995491991740040,1,vegetarian curry + king trumpet mushroom ramen
34020,12/6/2017,1995491991740040,1,vegetarian curry + king trumpet mushroom ramen
34021,12/6/2017,7158691394540410,1,shio ramen
34022,12/6/2017,7158691394540410,1,shio ramen
34023,12/6/2017,3073943044410030,1,shio ramen
34024,12/6/2017,3073943044410030,1,shio ramen
34025,12/6/2017,9427106730387140,1,tonkotsu ramen
34026,12/6/2017,9427106730387140,1,tonkotsu ramen
34027,12/6/2017,2131327380976610,1,spicy miso ramen
34028,12/6/2017,2131327380976610,1,spicy miso ramen
34029,12/6/2017,2650409178625950,1,truffle butter ramen
34030,12/6/2017,2650409178625950,1,truffle butter ramen
34031,12/6/2017,9302047681622400,1,spicy miso ramen
34032,12/6/2017,9302047681622400,1,spicy miso ramen
34033,12/6/2017,8283530481247050,1,shio ramen
34034,12/6/2017,8283530481247050,1,shio ramen
34035,12/6/2017,6993308600682180,1,miso crab ramen
34036,12/6/2017,6993308600682180,1,miso crab ramen
34037,12/6/2017,8302774233705220,1,vegetarian spicy miso
34038,12/6/2017,8302774233705220,1,vegetarian spicy miso
34039,12/6/2017,9255450371967190,1,miso crab ramen
34040,12/6/2017,9255450371967190,1,miso crab ramen
34041,12/6/2017,4487535155832230,1,tonkotsu ramen
34042,12/6/2017,4487535155832230,1,tonkotsu ramen
34043,12/6/2017,4057547508778090,1,soft-shell miso crab ramen
34044,12/6/2017,4057547508778090,1,soft-shell miso crab ramen
34045,12/6/2017,32001655839067,1,spicy miso ramen
34046,12/6/2017,32001655839067,1,spicy miso ramen
34047,12/6/2017,7553905600045620,2,spicy miso ramen
34048,12/6/2017,7553905600045620,2,spicy miso ramen
34049,12/6/2017,8841795834530590,1,spicy miso ramen
34050,12/6/2017,8841795834530590,1,spicy miso ramen
34051,12/6/2017,8910335610424470,1,miso crab ramen
34052,12/6/2017,8910335610424470,1,miso crab ramen
34053,12/6/2017,9323119735314350,1,tori paitan ramen
34054,12/6/2017,9323119735314350,1,tori paitan ramen
34055,12/6/2017,7203548982124510,1,vegetarian curry + king trumpet mushroom ramen
34056,12/6/2017,7203548982124510,1,vegetarian curry + king trumpet mushroom ramen
34057,12/6/2017,1721874378613670,3,nagomi shoyu
34058,12/6/2017,1721874378613670,3,nagomi shoyu
34059,12/6/2017,5988592964588690,4,vegetarian spicy miso
34060,12/6/2017,5988592964588690,4,vegetarian spicy miso
34061,12/6/2017,7433029345029760,1,soft-shell miso crab ramen
34062,12/6/2017,7433029345029760,1,soft-shell miso crab ramen
34063,12/6/2017,4224626697261120,1,spicy miso ramen
34064,12/6/2017,4224626697261120,1,spicy miso ramen
34065,12/6/2017,7593486632442870,1,soft-shell miso crab ramen
34066,12/6/2017,7593486632442870,1,soft-shell miso crab ramen
34067,12/6/2017,7597215509944630,1,spicy miso ramen
34068,12/6/2017,7597215509944630,1,spicy miso ramen
34069,12/6/2017,9936624584111760,3,tonkotsu ramen
34070,12/6/2017,9936624584111760,3,tonkotsu ramen
34071,12/6/2017,8505078382980480,1,tori paitan ramen
34072,12/6/2017,8505078382980480,1,tori paitan ramen
34073,12/6/2017,645103750971573,1,tonkotsu ramen
34074,12/6/2017,645103750971573,1,tonkotsu ramen
34075,12/6/2017,6239453787990760,1,spicy miso ramen
34076,12/6/2017,6239453787990760,1,spicy miso ramen
34077,12/6/2017,4357809377083850,1,tori paitan ramen
34078,12/6/2017,4357809377083850,1,tori paitan ramen
34079,12/6/2017,1798515456238950,1,vegetarian curry + king trumpet mushroom ramen
34080,12/6/2017,1798515456238950,1,vegetarian curry + king trumpet mushroom ramen
34081,12/6/2017,7805191793457520,1,tori paitan ramen
34082,12/6/2017,7805191793457520,1,tori paitan ramen
34083,12/6/2017,2537708152982410,1,tori paitan ramen
34084,12/6/2017,2537708152982410,1,tori paitan ramen
34085,12/7/2017,1961058996296130,1,tonkotsu ramen
34086,12/7/2017,1961058996296130,1,tonkotsu ramen
34087,12/7/2017,7291730786690780,1,tonkotsu ramen
34088,12/7/2017,7291730786690780,1,tonkotsu ramen
34089,12/7/2017,1824379064520990,1,nagomi shoyu
34090,12/7/2017,1824379064520990,1,nagomi shoyu
34091,12/7/2017,8275362053175210,1,miso crab ramen
34092,12/7/2017,8275362053175210,1,miso crab ramen
34093,12/7/2017,6279870380962290,1,miso crab ramen
34094,12/7/2017,6279870380962290,1,miso crab ramen
34095,12/7/2017,7020587863616680,1,shio ramen
34096,12/7/2017,7020587863616680,1,shio ramen
34097,12/7/2017,7884349294028200,1,truffle butter ramen
34098,12/7/2017,7884349294028200,1,truffle butter ramen
34099,12/7/2017,1669955779790450,1,soft-shell miso crab ramen
34100,12/7/2017,1669955779790450,1,soft-shell miso crab ramen
34101,12/7/2017,8974954831542470,1,vegetarian spicy miso
34102,12/7/2017,8974954831542470,1,vegetarian spicy miso
34103,12/7/2017,7224147801362520,1,burnt garlic tonkotsu ramen
34104,12/7/2017,7224147801362520,1,burnt garlic tonkotsu ramen
34105,12/7/2017,9208067316169570,1,spicy miso ramen
34106,12/7/2017,9208067316169570,1,spicy miso ramen
34107,12/7/2017,4062940523522450,1,miso crab ramen
34108,12/7/2017,4062940523522450,1,miso crab ramen
34109,12/7/2017,4153212124280340,2,miso crab ramen
34110,12/7/2017,4153212124280340,2,miso crab ramen
34111,12/7/2017,5171448377705440,1,miso crab ramen
34112,12/7/2017,5171448377705440,1,miso crab ramen
34113,12/7/2017,6420682850905110,2,shio ramen
34114,12/7/2017,6420682850905110,2,shio ramen
34115,12/7/2017,306513221689797,1,burnt garlic tonkotsu ramen
34116,12/7/2017,306513221689797,1,burnt garlic tonkotsu ramen
34117,12/7/2017,4641701820367720,1,spicy miso ramen
34118,12/7/2017,4641701820367720,1,spicy miso ramen
34119,12/7/2017,2174400908399160,1,tonkotsu ramen
34120,12/7/2017,2174400908399160,1,tonkotsu ramen
34121,12/7/2017,6740043912703920,1,soft-shell miso crab ramen
34122,12/7/2017,6740043912703920,1,soft-shell miso crab ramen
34123,12/7/2017,5189847529787540,1,vegetarian curry + king trumpet mushroom ramen
34124,12/7/2017,5189847529787540,1,vegetarian curry + king trumpet mushroom ramen
34125,12/7/2017,7207217182440640,1,vegetarian curry + king trumpet mushroom ramen
34126,12/7/2017,7207217182440640,1,vegetarian curry + king trumpet mushroom ramen
34127,12/7/2017,8216491696994550,1,shio ramen
34128,12/7/2017,8216491696994550,1,shio ramen
34129,12/7/2017,7201572265350880,1,truffle butter ramen
34130,12/7/2017,7201572265350880,1,truffle butter ramen
34131,12/7/2017,4450727328922800,1,truffle butter ramen
34132,12/7/2017,4450727328922800,1,truffle butter ramen
34133,12/7/2017,5976989124214090,1,tonkotsu ramen
34134,12/7/2017,5976989124214090,1,tonkotsu ramen
34135,12/7/2017,97359152909681,1,nagomi shoyu
34136,12/7/2017,97359152909681,1,nagomi shoyu
34137,12/7/2017,4899388490708380,4,spicy miso ramen
34138,12/7/2017,4899388490708380,4,spicy miso ramen
34139,12/7/2017,9071417071603400,1,nagomi shoyu
34140,12/7/2017,9071417071603400,1,nagomi shoyu
34141,12/7/2017,1808164700493360,1,miso crab ramen
34142,12/7/2017,1808164700493360,1,miso crab ramen
34143,12/7/2017,5922518017749200,1,spicy miso ramen
34144,12/7/2017,5922518017749200,1,spicy miso ramen
34145,12/7/2017,2236904673779600,1,tonkotsu ramen
34146,12/7/2017,2236904673779600,1,tonkotsu ramen
34147,12/7/2017,4540454148149540,2,soft-shell miso crab ramen
34148,12/7/2017,4540454148149540,2,soft-shell miso crab ramen
34149,12/7/2017,9231947595629410,1,tori paitan ramen
34150,12/7/2017,9231947595629410,1,tori paitan ramen
34151,12/7/2017,2068972047387280,1,soft-shell miso crab ramen
34152,12/7/2017,2068972047387280,1,soft-shell miso crab ramen
34153,12/7/2017,4573651007218490,1,miso crab ramen
34154,12/7/2017,4573651007218490,1,miso crab ramen
34155,12/7/2017,6447151553252490,1,truffle butter ramen
34156,12/7/2017,6447151553252490,1,truffle butter ramen
